ID,Tweet,Date,Via
323902059185332224,OPINIONS,"06:54:03, 4-16, 2013",Twitter for iPhone
323896366009028608,npm isntall abevigoda,"06:31:26, 4-16, 2013",Twitter for iPhone
323868731493199872,we should all be staring at the @txjs,"04:41:37, 4-16, 2013",Twitter for iPhone
323784753750872064,Lazy loading rarely used,"23:07:55, 4-15, 2013",web
323666727445606400,swap code liberally,"15:18:55, 4-15, 2013",Twitter for iPhone
323571193695334400,way-detailed blog post about JS objects.,"08:59:18, 4-15, 2013",Twitter for iPhone
323525210190016512,Vanilla $(sorta),"05:56:35, 4-15, 2013",web
323482807814987776,redundancy analyzer that analyzes redundancy,"03:08:06, 4-15, 2013",Twitter for iPhone
323258737114628096,I feel about Grunt,"12:17:43, 4-14, 2013",Twitter for iPhone
323203734819717120,don't dupe any more rubes into using Mocha,"08:39:09, 4-14, 2013",Twitter for iPhone
323177538815926273,.DS_Store3 days agoinit repo,"06:55:04, 4-14, 2013",Twitter for iPhone
323156852881907712,"Spend hours—hours!—mashing on your app with your big, clumsy fingers","05:32:52, 4-14, 2013",web
323144049710215168,AngularJS isn't valid HTML. It's a proprietary language that happens to have been designed in a hacky way,"04:41:59, 4-14, 2013",web
323110682168025088,idiots who set colspan=20000000,"02:29:24, 4-14, 2013",web
323092916048363521,Really like this post from @substack on using native,"01:18:48, 4-14, 2013",web
323075846602629120,use the command-line?,"00:10:58, 4-14, 2013",Twitter for iPhone
323002921358868480,Why can't Node.js be more like pie?,"19:21:12, 4-13, 2013",web
322952953138921472,My Monad Jokes Are Creative,"16:02:38, 4-13, 2013",Twitter for iPhone
322951661528178690,can you Promise me that my monads will be,"15:57:30, 4-13, 2013",Twitter for iPhone
322912145060814848,All my shirts were sent to me cause I donated to Mozilla Foundation,"13:20:29, 4-13, 2013",Twitter for iPhone
322838734020161537,You guys. You guys. You guys. Elm.,"08:28:46, 4-13, 2013",Twitter for iPhone
322816890147852289,include jQuery and LoDash in the browser,"07:01:58, 4-13, 2013",web
322796330160357376,the Web Platform is your better choice – it works,"05:40:17, 4-13, 2013",web
322772901495451648,the DOM itself is a pretty friendly place,"04:07:11, 4-13, 2013",web
322743463303069696,idiomatic JavaScript. Another problem we have I think,"02:10:12, 4-13, 2013",web
322730136795500545,"the exports is just a normal variable, and there is not “magic” in it","01:17:15, 4-13, 2013",Twitter for iPhone
322723712958873600,Like-Classical-Inheritance-But-Different,"00:51:43, 4-13, 2013",Twitter for iPhone
322524749634863104,know the personal hell of ES5,"11:41:07, 4-12, 2013",Twitter for iPhone
322511463350685697,Please fix your Node library. Thanks in advance.,"10:48:19, 4-12, 2013",web
322476223592796161,"Just pushed out a new version of grunt-browserify, FINALLY adding support for Browserify","08:28:17, 4-12, 2013",web
322470780820656128,What happens to you if you break the monad laws?,"08:06:40, 4-12, 2013",web
322444177231183873,I'm currently enamored with all things JavaScript,"06:20:57, 4-12, 2013",web
322415454176026625,you shouldn’t load JavaScript from third-party CDNs,"04:26:49, 4-12, 2013",web
322403312714518528,this part of the code is pretty hot,"03:38:34, 4-12, 2013",web
322396320050606080,Welcome to Nodewar,"03:10:47, 4-12, 2013",web
322389443661135872,it confuses the ducks!,"02:43:27, 4-12, 2013",web
322367429776924672,API design 101. Everything is terrible.,"01:15:59, 4-12, 2013",web
322179399313129472,in CoffeeScript these issues will happen,"12:48:49, 4-11, 2013",Twitter for iPhone
322171073879764992,Ultra-Platinum Level Sponsorship Semicolons ;,"12:15:44, 4-11, 2013",Twitter for iPhone
322115470201352192,JAVASCRIPT DUBSTEP GENERATOR,"08:34:47, 4-11, 2013",web
322093110387675136,JSHint. :-P,"07:05:56, 4-11, 2013",web
322058247840358401,never use getters and setters,"04:47:24, 4-11, 2013",Twitter for iPhone
322023713962856448,Bringing your Significant Other(s) to #jsconf this year? Don’t,"02:30:10, 4-11, 2013",web
322002550582812672,browserify is still out of date and incorrect,"01:06:05, 4-11, 2013",web
321771535209725952,the nested promises. Is there a better way of doing this?,"09:48:06, 4-10, 2013",web
321757043650334720,What should I talk about at @txjs next week?,"08:50:31, 4-10, 2013",web
321698157987782657,ARRAYS!!,"04:56:32, 4-10, 2013",web
321645078533791745,In JavaScript this is not quite as simple. It basically depends entirely,"01:25:37, 4-10, 2013",web
321488558311481345,package.json? Weird,"15:03:39, 4-9, 2013",web
321447876645515264,looking for an internship where you get to write Node code all day and feel good,"12:22:00, 4-9, 2013",web
321392369310240769,I want to play with javascript now. Where is a good place to download JS?,"08:41:26, 4-9, 2013",web
321355763551436803,NaNs ಠ_ಠ,"06:15:59, 4-9, 2013",web
321343344712232960,"Side effects for a getter are horrible, but I don't mind","05:26:38, 4-9, 2013",web
321335572201357312,"now, it only builds on the Mac.","04:55:45, 4-9, 2013",web
321330337928073216,"HTML, CSS, Javascript, specifically Javascript:(","04:34:57, 4-9, 2013",web
321293874335207424,Straight question WHY WE NEED IT AT ALL,"02:10:03, 4-9, 2013",web
321260694144176130,you need to speak loud enough for JIT compiler to hear you,"23:58:12, 4-8, 2013",web
320969661116215296,people say 'something bad with JS'. SOmething what? What exactly bad is going to happen,"04:41:45, 4-8, 2013",web
320943878628855808,Rick made a robot,"02:59:18, 4-8, 2013",web
320710081027125249,"Dude, the sprockets guys were right","11:30:16, 4-7, 2013",Twitter for iPhone
320691798278279168,if your backend is in node it’s really silly,"10:17:37, 4-7, 2013",Twitter for iPhone
320641689859522561,I’m in VIM? WHAT IS GOING ON!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!????????????????????????????????????,"06:58:30, 4-7, 2013",Twitter for iPhone
320630834438733825,"AMD modules. It's completely possible, but doesn't this defeat the point?","06:15:22, 4-7, 2013",Twitter for iPhone
320590640918450176,Its good to be a javascripter.,"03:35:39, 4-7, 2013",web
320412549424218112,"works in Node, Chrome, Firefox, and IE10---maybe","16:47:59, 4-6, 2013",web
320316895591022592,reminder that the JS team cares,"10:27:53, 4-6, 2013",web
320305426937815040,My FirefoxOS phone keeps getting phone calls,"09:42:19, 4-6, 2013",web
320267869415931904,Hey kids! Come hang out with me,"07:13:05, 4-6, 2013",web
320258080313057280,moments of JavaScript inadequacy,"06:34:11, 4-6, 2013",web
320236845277528064,I bet there’s big $$$ in node,"05:09:48, 4-6, 2013",web
320215831575420929,"polyfills, please","03:46:18, 4-6, 2013",web
319998052473638912,"Sorry, cross-origin. Love, Browser.","13:20:55, 4-5, 2013",Twitter for iPhone
319989001119485952,How to disable browser Save As( File-> Save As ) by javascript?,"12:44:57, 4-5, 2013",web
319983515326357504,Do not be affraid - it is not jQuery - and it doesn't query anything,"12:23:09, 4-5, 2013",web
319956831143329793,"""just coding to Webkit"" as the way forward","10:37:07, 4-5, 2013",web
319943831384641537,OF DART AND NACL AND EVIL,"09:45:28, 4-5, 2013",web
319930475508531200,to know what WebGL portends,"08:52:24, 4-5, 2013",web
319921056028712960,simultaneously oppose fragmentation and unification,"08:14:58, 4-5, 2013",web
319914311172620289,Is It Webby?,"07:48:10, 4-5, 2013",web
319902163398709248,super-bad JS,"06:59:53, 4-5, 2013",web
319875998508265472,people do JavaScript testing? Because it seems really painful,"05:15:55, 4-5, 2013",web
319851056601378816,Node with PHP? That's stupid.,"03:36:49, 4-5, 2013",web
319660430685515778,all AMDified? We got your back,"14:59:20, 4-4, 2013",Twitter for iPhone
319649729631899649,"you know you do it, and I know you do it, cause I do it to: suddenly you have to type","14:16:49, 4-4, 2013",Twitter for iPhone
319601732005015552,JavaScript promise haters,"11:06:05, 4-4, 2013",web
319592592268484609,"a ruse to land the Dart VM or Native Client? Nope, not at all!","10:29:46, 4-4, 2013",web
319570015718350848,Blink Is Probably Wrong,"09:00:03, 4-4, 2013",web
319549717740679169,having code in C/C++ is much better than in obscure dialect of JavaScript,"07:39:24, 4-4, 2013",web
319513166331658240,It would be great to use asm.js to speed jQuery up!,"05:14:09, 4-4, 2013",web
319499611502964736,no one uses promises on the frontend,"04:20:18, 4-4, 2013",web
319482180545937409,JS Poodle,"03:11:02, 4-4, 2013",web
319352071285534721,JAVASCRIPT FOR LIFE,"18:34:01, 4-3, 2013",web
319309293402877952,JavaScript travesty generator,"15:44:02, 4-3, 2013",Twitter for iPhone
319198039376003075,modules. STOP,"08:21:57, 4-3, 2013",Twitter for iPhone
319177694824767489,Someone mentioned JSHint at the #html5devconf yesterday and today. I don't know who you are but I will find you,"07:01:07, 4-3, 2013",Twitter for iPhone
319128100942249984,doing unholy things in JS right,"03:44:03, 4-3, 2013",web
318869134714732545,"there’s also a promise hell, and it’s equivalently bad to all","10:35:00, 4-2, 2013",web
318850662555344896,The part that tickles my security senses is the native stack,"09:21:36, 4-2, 2013",web
318836402362146817,Real talk: I am not actually a horse. I am a man and my name is Alex.,"08:24:56, 4-2, 2013",Twitter for iPhone
318794467031265282,"Hey, did you know I'll be speaking at @jsconf?! Yeah","05:38:18, 4-2, 2013",Twitter for iPhone
318611787769597952,do something declarative and JSON-y,"17:32:24, 4-1, 2013",web
318564497822449664,personally I'm more excited about the JS-based parts,"14:24:29, 4-1, 2013",Twitter for iPhone
318533077070671872,do not want monads,"12:19:38, 4-1, 2013",web
318529286795563008,Node People get sweet outfits,"12:04:34, 4-1, 2013",Twitter for iPhone
318489468262825985,jQuery is the C of the web,"09:26:21, 4-1, 2013",web
318460171347189760,"I’m going to pick on CoffeeScript, because","07:29:56, 4-1, 2013",web
318432198405541888,"promises, nobody’s going to care. Nobody’s ever going to use that","05:38:46, 4-1, 2013",web
318409566347988995,"In a rare departure from the Web Audio API, this tool uses actual sound","04:08:51, 4-1, 2013",Twitter for iPhone
318341096264564736,Javascript NaCl,"23:36:46, 3-31, 2013",Twitter for iPhone
318186077846372352,"JavaScript, ugh, it is so good.","13:20:47, 3-31, 2013",Twitter for iPhone
318157451578990592,it would be great if the node high priesthood stopped trash talking,"11:27:02, 3-31, 2013",web
318146420798541824,From now on I will be a pain if I catch you talking about promises,"10:43:12, 3-31, 2013",Twitter for iPhone
318079505249996800,you have real code and real problems. Not,"06:17:18, 3-31, 2013",web
317795939228200960,well that asm.js code runs pretty fast,"11:30:30, 3-30, 2013",Twitter for iPhone
317751042043424768,PUT ME AS YOUR ROOMMATE REQUEST,"08:32:06, 3-30, 2013",web
317730546291732481,I need something to put inside the event listeners.,"07:10:40, 3-30, 2013",web
317718852714774528,"I only sort of know how to code, but so far I've gotten along fine using tutorials from w3schools","06:24:12, 3-30, 2013",web
317708585394135040,you probably would have difficulty accessing the byte at 0xFFFFFFFF from JavaScript,"05:43:24, 3-30, 2013",web
317701381035270145,STICKERS!!!! WOOO! STICKERS!!!,"05:14:46, 3-30, 2013",web
317669292290220032,OdinMonkey is a hammer that will kill,"03:07:15, 3-30, 2013",web
317659172315480064,ES6 is coming.,"02:27:03, 3-30, 2013",web
317449961572802560,"waiting by the kayaks, nervously working up the courage to talk to @tomdale - couldn't","12:35:43, 3-29, 2013",web
317421097177980928,Oh and Chrome broke canvas. Again.,"10:41:01, 3-29, 2013",web
317402887049314304,people of the promise world,"09:28:39, 3-29, 2013",web
317391337542524928,these new specs don’t conform to existing stuff for %reasons%,"08:42:46, 3-29, 2013",web
317381962681692160,"Ever since asynchronous programming hit the scene, callbacks have been popping","08:05:31, 3-29, 2013",web
317373357802799104,People think I am being mean but I'm just confused.,"07:31:19, 3-29, 2013",web
317338282990108672,a dollar for every TypeError,"05:11:57, 3-29, 2013",web
317314667951321088,since I don't throw errors very often I call shenanigans.,"03:38:06, 3-29, 2013",web
317304347740491777,"coffescript now, come on","02:57:06, 3-29, 2013",web
317293275549679616,the reason I never love web standards. I don't like monocultures,"02:13:06, 3-29, 2013",web
317282377904816130,"grandma has heard about Promises. If you haven't, then you're about to.","01:29:48, 3-29, 2013",web
317131621063086080,Note that the Javascript ends with a flourish: )})})})})})})})})})})})})})})})})})})}),"15:30:45, 3-28, 2013",web
317120437257650177,"Wow, Zepto has issues","14:46:18, 3-28, 2013",web
317109352572022784,"Implement ""use asm""","14:02:15, 3-28, 2013",web
317041438984654848,user-agent string: What does it mean?,"09:32:24, 3-28, 2013",web
317030398603427840,MOZILLA PLUSHY NAO,"08:48:31, 3-28, 2013",web
317026872087175170,Node is street,"08:34:31, 3-28, 2013",web
317013187763511296,"wondering if anybody has hit a moment in Angular where they stopped and thought ""Damnit","07:40:08, 3-28, 2013",web
317001177780867072,so obsessed with browser versions. Honestly,"06:52:25, 3-28, 2013",web
316993107268874241,NaCl/Pepper is better for developers,"06:20:20, 3-28, 2013",web
316988601000943616,why Mozilla could not implement NaCL?Why cannot,"06:02:26, 3-28, 2013",web
316979746158292992,"the claim that asm.js runs everywhere is invalid, because only in browsers","05:27:15, 3-28, 2013",web
316972124562657281,"The Web, No Plugin Needed","04:56:58, 3-28, 2013",web
316956261985959936,all the images in a page with grumpy cats!,"03:53:56, 3-28, 2013",web
316909572738670592,We just need to rebrand jankiness,"00:48:24, 3-28, 2013",Twitter for iPhone
316748379172519938,it doesn't make much sense to generate content using strings... if it's an html site you use the DOM. like in jquery.,"14:07:53, 3-27, 2013",web
316708230036344834,no one is going to @nodeconf?,"11:28:20, 3-27, 2013",web
316661363437084673,just a matter of making the test suite pass,"08:22:06, 3-27, 2013",web
316643445500440577,OPEN SOURCE FEEL,"07:10:55, 3-27, 2013",web
316607808617447424,applications using Ember will fail,"04:49:18, 3-27, 2013",web
316592386581069824,script tags in your HTML. Avoiding this step is easy,"03:48:01, 3-27, 2013",web
316421006413664257,running running running running running running running running running running running running aren t threads wonderful? Wow!,"16:27:01, 3-26, 2013",Twitter for iPhone
316317331418669056,we should totally have a monoculture,"09:35:03, 3-26, 2013",web
316289680951898112,git gets easier,"07:45:10, 3-26, 2013",web
316258336901328896,"JS is perfect, and needs zero changes","05:40:37, 3-26, 2013",web
316233511604453376,write an MVC framework in LLJS!,"04:01:59, 3-26, 2013",web
316218480699510786,I actually know a C++ dev,"03:02:15, 3-26, 2013",Twitter for iPhone
316214105956556800,asm.js is now in,"02:44:52, 3-26, 2013",web
